probability,cost,path,alignment,total,heuristic,queue,states,arcs,sum,num_insert,num_removal,num_update,simple_lp,complex_lp,restart,split_num,trace_length,alignment_length
0.07009740299435087,1,"['n18', 'n20', 'n30', 'n31', 'n33', 'n36', 'n37']","[('Create Fine', 'Create Fine'), ('Payment', '>>'), ('>>', None), ('Send Fine', 'Send Fine'), ('>>', None), ('>>', None), ('Payment', 'Payment'), ('>>', None)]",0.0021491670000000074,0.0018474159999999351,0.0007146250000000798,9,28,43,31,12,0,3,0,0,0,4,8
0.0024002941100899297,1,"['n18', 'n20', 'n30', 'n32', 'n34', 'n35', 'n38']","[('Create Fine', 'Create Fine'), ('Payment', '>>'), ('>>', None), ('Send Fine', 'Send Fine'), ('Insert Fine Notification', 'Insert Fine Notification'), ('Add penalty', 'Add penalty'), ('>>', None), ('Send for Credit Collection', 'Send for Credit Collection')]",0.0032584590000001024,0.002941917000000127,0.0006533339999995613,9,31,50,36,14,0,5,0,0,0,6,8
0.045791809053646264,1,"['n18', 'n20', 'n30', 'n32', 'n34', 'n36', 'n37']","[('Create Fine', 'Create Fine'), ('Payment', '>>'), ('>>', None), ('Send Fine', 'Send Fine'), ('Insert Fine Notification', 'Insert Fine Notification'), ('Add penalty', 'Add penalty'), ('Payment', 'Payment'), ('>>', None)]",0.002409999999999912,0.0020761669999999066,0.000812376000000059,9,30,45,33,12,0,3,0,0,0,6,8
1.3446280630402748e-06,4,"['n18', 'n21', 'n23', 'n26', 'n27', 'n25', 'n29', 'n22', 'n30', 'n31', 'n33', 'n35', 'n37']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', '>>'), ('Insert Fine Notification', '>>'), ('Insert Date Appeal to Prefecture', 'Insert Date Appeal to Prefecture'), ('Add penalty', '>>'), ('Send Appeal to Prefecture', 'Send Appeal to Prefecture'), ('Receive Result Appeal from Prefecture', 'Receive Result Appeal from Prefecture'), ('Notify Result Appeal to Offender', 'Notify Result Appeal to Offender'), ('Appeal to Judge', 'Appeal to Judge'), ('>>', None), ('>>', 'Send Fine'), ('>>', None), ('>>', None), ('>>', None), ('>>', None)]",0.09952670799999996,0.09586746100000076,0.0013563729999988006,52,238,639,392,247,0,163,0,0,0,9,16
0.2230474402878886,1,"['n18', 'n19', 'n33', 'n36', 'n37']","[('Create Fine', 'Create Fine'), ('>>', None), ('>>', None), ('Payment', 'Payment'), ('>>', None), ('Send Fine', '>>')]",0.005273499999999931,0.004987918000000091,0.0006927889999990278,8,22,49,31,18,0,9,0,0,0,3,6
0.045791809053646264,2,"['n18', 'n20', 'n30', 'n32', 'n34', 'n36', 'n37']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', 'Send Fine'), ('Insert Fine Notification', 'Insert Fine Notification'), ('Add penalty', 'Add penalty'), ('Payment', '>>'), ('Payment', '>>'), ('Payment', 'Payment'), ('>>', None)]",0.0009292910000000543,0.0006379169999999323,0.0006615839999999373,9,32,43,33,10,0,1,0,0,0,7,9
0.0024002941100899297,4,"['n18', 'n20', 'n30', 'n32', 'n34', 'n35', 'n38']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', 'Send Fine'), ('Insert Fine Notification', 'Insert Fine Notification'), ('Insert Date Appeal to Prefecture', '>>'), ('Send Appeal to Prefecture', '>>'), ('Add penalty', 'Add penalty'), ('Receive Result Appeal from Prefecture', '>>'), ('Notify Result Appeal to Offender', '>>'), ('>>', None), ('Send for Credit Collection', 'Send for Credit Collection')]",0.13089379199999995,0.12554267499999883,0.0017482259999999084,79,333,863,510,353,0,209,0,0,0,9,11
0.045791809053646264,4,"['n18', 'n20', 'n30', 'n32', 'n34', 'n36', 'n37']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', 'Send Fine'), ('Insert Fine Notification', 'Insert Fine Notification'), ('Add penalty', 'Add penalty'), ('Insert Date Appeal to Prefecture', '>>'), ('Receive Result Appeal from Prefecture', '>>'), ('Notify Result Appeal to Offender', '>>'), ('Payment', '>>'), ('Payment', 'Payment'), ('>>', None)]",0.045524458999999906,0.043572124999999184,0.0010363339999992505,36,141,336,205,131,0,72,0,0,0,9,11
0.045791809053646264,1,"['n18', 'n20', 'n30', 'n32', 'n34', 'n36', 'n37']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', 'Send Fine'), ('Insert Date Appeal to Prefecture', '>>'), ('Insert Fine Notification', 'Insert Fine Notification'), ('Add penalty', 'Add penalty'), ('Payment', 'Payment'), ('>>', None)]",0.0009204580000001794,0.0006653750000000791,0.0006858729999987823,8,27,37,28,9,0,1,0,0,0,6,8
0.045791809053646264,1,"['n18', 'n20', 'n30', 'n32', 'n34', 'n36', 'n37']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', 'Send Fine'), ('Insert Fine Notification', 'Insert Fine Notification'), ('Appeal to Judge', '>>'), ('Add penalty', 'Add penalty'), ('Payment', 'Payment'), ('>>', None)]",0.0008685840000000056,0.0006078750000000355,0.0006288369999998267,8,27,37,28,9,0,1,0,0,0,6,8
0.045791809053646264,2,"['n18', 'n20', 'n30', 'n32', 'n34', 'n36', 'n37']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', 'Send Fine'), ('Insert Fine Notification', 'Insert Fine Notification'), ('Add penalty', 'Add penalty'), ('Receive Result Appeal from Prefecture', '>>'), ('Notify Result Appeal to Offender', '>>'), ('Payment', 'Payment'), ('>>', None)]",0.010052167,0.00928049799999986,0.0007335040000002735,17,70,121,86,35,0,16,0,0,0,7,9
0.0024002941100899297,1,"['n18', 'n20', 'n30', 'n32', 'n34', 'n35', 'n38']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', 'Send Fine'), ('Insert Fine Notification', 'Insert Fine Notification'), ('Appeal to Judge', '>>'), ('Add penalty', 'Add penalty'), ('>>', None), ('Send for Credit Collection', 'Send for Credit Collection')]",0.0008686659999999069,0.0006124590000000651,0.000632666000000448,8,28,38,29,9,0,1,0,0,0,6,8
0.045791809053646264,4,"['n18', 'n20', 'n30', 'n32', 'n34', 'n36', 'n37']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', 'Send Fine'), ('Insert Fine Notification', 'Insert Fine Notification'), ('Insert Date Appeal to Prefecture', '>>'), ('Send Appeal to Prefecture', '>>'), ('Add penalty', 'Add penalty'), ('Receive Result Appeal from Prefecture', '>>'), ('Notify Result Appeal to Offender', '>>'), ('Payment', 'Payment'), ('>>', None)]",0.11000650000000012,0.10563459000000042,0.0014947369999971372,69,290,726,438,288,0,180,0,0,0,9,11
0.012000993601208649,4,"['n18', 'n20', 'n30', 'n32', 'n34', 'n35', 'n37']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', 'Send Fine'), ('Insert Fine Notification', 'Insert Fine Notification'), ('Insert Date Appeal to Prefecture', '>>'), ('Add penalty', 'Add penalty'), ('Receive Result Appeal from Prefecture', '>>'), ('>>', None), ('Notify Result Appeal to Offender', '>>'), ('Appeal to Judge', '>>'), ('>>', None)]",0.07528837499999996,0.07234792100000043,0.0012316650000001594,47,189,497,307,190,0,125,0,0,0,8,11
7.813926196605579e-06,3,"['n18', 'n21', 'n28', 'n23', 'n26', 'n27', 'n25', 'n22', 'n30', 'n31', 'n34', 'n36', 'n37']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', '>>'), ('>>', None), ('Insert Fine Notification', '>>'), ('Insert Date Appeal to Prefecture', 'Insert Date Appeal to Prefecture'), ('Send Appeal to Prefecture', 'Send Appeal to Prefecture'), ('Receive Result Appeal from Prefecture', 'Receive Result Appeal from Prefecture'), ('Notify Result Appeal to Offender', 'Notify Result Appeal to Offender'), ('>>', None), ('>>', 'Send Fine'), ('>>', None), ('Add penalty', 'Add penalty'), ('Payment', 'Payment'), ('>>', None)]",0.03705683300000007,0.03529729399999959,0.0009761279999969119,33,141,285,183,102,0,61,0,0,0,9,15
0.0024002941100899297,4,"['n18', 'n20', 'n30', 'n32', 'n34', 'n35', 'n38']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', 'Send Fine'), ('Insert Fine Notification', 'Insert Fine Notification'), ('Insert Date Appeal to Prefecture', '>>'), ('Add penalty', 'Add penalty'), ('>>', None), ('Send Appeal to Prefecture', '>>'), ('Receive Result Appeal from Prefecture', '>>'), ('Notify Result Appeal to Offender', '>>'), ('Send for Credit Collection', 'Send for Credit Collection')]",0.07026245899999983,0.06659016500000026,0.0012600960000002104,62,278,574,366,208,0,113,0,0,0,9,11
1.3446280630402748e-06,4,"['n18', 'n21', 'n23', 'n26', 'n27', 'n25', 'n29', 'n22', 'n30', 'n31', 'n33', 'n35', 'n37']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', '>>'), ('Insert Fine Notification', '>>'), ('Add penalty', '>>'), ('Insert Date Appeal to Prefecture', 'Insert Date Appeal to Prefecture'), ('Send Appeal to Prefecture', 'Send Appeal to Prefecture'), ('Receive Result Appeal from Prefecture', 'Receive Result Appeal from Prefecture'), ('Notify Result Appeal to Offender', 'Notify Result Appeal to Offender'), ('Appeal to Judge', 'Appeal to Judge'), ('>>', None), ('>>', 'Send Fine'), ('>>', None), ('>>', None), ('>>', None), ('>>', None)]",0.09634433400000009,0.09290771799999842,0.0014585350000004826,50,223,622,380,242,0,165,0,0,0,9,16
0.01837093799485005,2,"['n18', 'n20', 'n30', 'n31', 'n33', 'n35', 'n37']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', 'Send Fine'), ('>>', None), ('>>', None), ('Insert Date Appeal to Prefecture', '>>'), ('Send Appeal to Prefecture', '>>'), ('>>', None), ('>>', None)]",0.010225999999999846,0.00960070799999957,0.0013157560000001123,19,58,115,74,41,0,17,0,0,0,4,9
0.012000993601208649,3,"['n18', 'n20', 'n30', 'n32', 'n34', 'n35', 'n37']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', 'Send Fine'), ('Insert Fine Notification', 'Insert Fine Notification'), ('Appeal to Judge', '>>'), ('Insert Date Appeal to Prefecture', '>>'), ('Add penalty', 'Add penalty'), ('>>', None), ('Send Appeal to Prefecture', '>>'), ('>>', None)]",0.016244707999999886,0.015453667999999698,0.0011703760000001395,18,59,130,84,46,0,26,0,0,0,7,10
0.2230474402878886,1,"['n18', 'n19', 'n33', 'n36', 'n37']","[('Create Fine', 'Create Fine'), ('>>', None), ('>>', None), ('Payment', '>>'), ('Payment', 'Payment'), ('>>', None)]",0.0033757500000000107,0.003060542000000055,0.0007464999999995392,8,25,43,30,13,0,5,0,0,0,3,6
0.012000993601208649,2,"['n18', 'n20', 'n30', 'n32', 'n34', 'n35', 'n37']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', 'Send Fine'), ('Insert Fine Notification', 'Insert Fine Notification'), ('Add penalty', 'Add penalty'), ('Receive Result Appeal from Prefecture', '>>'), ('Notify Result Appeal to Offender', '>>'), ('>>', None), ('>>', None)]",0.003620041999999879,0.0029809160000002777,0.000728916000000801,18,71,97,74,23,0,5,0,0,0,6,9
5.131036285199623e-06,4,"['n18', 'n21', 'n23', 'n26', 'n27', 'n28', 'n25', 'n22', 'n30', 'n31', 'n33', 'n36', 'n37']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', '>>'), ('Insert Fine Notification', '>>'), ('Insert Date Appeal to Prefecture', 'Insert Date Appeal to Prefecture'), ('Send Appeal to Prefecture', 'Send Appeal to Prefecture'), ('Receive Result Appeal from Prefecture', 'Receive Result Appeal from Prefecture'), ('>>', None), ('Add penalty', '>>'), ('Notify Result Appeal to Offender', 'Notify Result Appeal to Offender'), ('>>', None), ('>>', 'Send Fine'), ('>>', None), ('>>', None), ('Payment', 'Payment'), ('>>', None)]",0.07956095800000007,0.07597108000000063,0.0014945270000024102,55,230,541,334,207,0,124,0,0,0,9,16
0.020047174569963473,1,"['n18', 'n20', 'n30', 'n32', 'n33', 'n36', 'n38']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', 'Send Fine'), ('Insert Fine Notification', 'Insert Fine Notification'), ('>>', None), ('Payment', 'Payment'), ('Add penalty', '>>'), ('Send for Credit Collection', 'Send for Credit Collection')]",0.003536374999999925,0.0031565830000002126,0.0007879119999993911,10,34,54,39,15,0,5,0,0,0,6,8
8.965284567768719e-07,4,"['n18', 'n21', 'n28', 'n23', 'n26', 'n27', 'n25', 'n22', 'n30', 'n31', 'n33', 'n35', 'n38']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', '>>'), ('>>', None), ('Insert Fine Notification', '>>'), ('Add penalty', '>>'), ('Insert Date Appeal to Prefecture', 'Insert Date Appeal to Prefecture'), ('Send Appeal to Prefecture', 'Send Appeal to Prefecture'), ('Receive Result Appeal from Prefecture', 'Receive Result Appeal from Prefecture'), ('Notify Result Appeal to Offender', 'Notify Result Appeal to Offender'), ('>>', None), ('>>', 'Send Fine'), ('>>', None), ('>>', None), ('>>', None), ('Send for Credit Collection', 'Send for Credit Collection')]",0.07064574999999995,0.06664687799999847,0.0012624960000011676,62,264,530,335,195,0,107,0,0,0,9,16
0.045791809053646264,3,"['n18', 'n20', 'n30', 'n32', 'n34', 'n36', 'n37']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', 'Send Fine'), ('Insert Fine Notification', 'Insert Fine Notification'), ('Add penalty', 'Add penalty'), ('Insert Date Appeal to Prefecture', '>>'), ('Receive Result Appeal from Prefecture', '>>'), ('Notify Result Appeal to Offender', '>>'), ('Payment', 'Payment'), ('>>', None)]",0.04315804199999995,0.04123958200000111,0.0010364610000008767,35,141,325,206,119,0,69,0,0,0,8,10
0.07009740299435087,1,"['n18', 'n20', 'n30', 'n31', 'n33', 'n36', 'n37']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', 'Send Fine'), ('>>', None), ('Payment', '>>'), ('>>', None), ('Payment', 'Payment'), ('>>', None)]",0.00480779099999995,0.004398125999999891,0.0008884139999991714,10,32,58,39,19,0,7,0,0,0,4,8
0.045791809053646264,3,"['n18', 'n20', 'n30', 'n32', 'n34', 'n36', 'n37']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', 'Send Fine'), ('Insert Fine Notification', 'Insert Fine Notification'), ('Add penalty', 'Add penalty'), ('Insert Date Appeal to Prefecture', '>>'), ('Payment', '>>'), ('Receive Result Appeal from Prefecture', '>>'), ('Payment', 'Payment'), ('>>', None)]",0.01145716699999988,0.01081441700000041,0.000763247000000078,14,52,105,70,35,0,18,0,0,0,8,10
0.0024002941100899297,4,"['n18', 'n20', 'n30', 'n32', 'n34', 'n35', 'n38']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', 'Send Fine'), ('Insert Fine Notification', 'Insert Fine Notification'), ('Add penalty', 'Add penalty'), ('>>', None), ('Insert Date Appeal to Prefecture', '>>'), ('Receive Result Appeal from Prefecture', '>>'), ('Notify Result Appeal to Offender', '>>'), ('Send for Credit Collection', 'Send for Credit Collection'), ('Send Appeal to Prefecture', '>>')]",0.07896774999999989,0.0753401650000014,0.0013812620000006604,60,252,567,348,219,0,125,0,0,0,9,11
0.0024002941100899297,2,"['n18', 'n20', 'n30', 'n32', 'n34', 'n35', 'n38']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', 'Send Fine'), ('Insert Fine Notification', 'Insert Fine Notification'), ('Add penalty', 'Add penalty'), ('Notify Result Appeal to Offender', '>>'), ('Receive Result Appeal from Prefecture', '>>'), ('>>', None), ('Send for Credit Collection', 'Send for Credit Collection')]",0.007366541000000115,0.006680750000000124,0.0007761689999996602,17,64,101,74,27,0,10,0,0,0,7,9
0.0024002941100899297,1,"['n18', 'n20', 'n30', 'n32', 'n34', 'n35', 'n38']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', 'Send Fine'), ('Payment', '>>'), ('Insert Fine Notification', 'Insert Fine Notification'), ('Add penalty', 'Add penalty'), ('>>', None), ('Send for Credit Collection', 'Send for Credit Collection')]",0.008710958000000213,0.00832295900000024,0.000725960999998998,9,31,68,45,23,0,14,0,0,0,6,8
4.0958681069832766e-07,3,"['n18', 'n21', 'n28', 'n23', 'n26', 'n27', 'n25', 'n22', 'n30', 'n31', 'n34', 'n35', 'n38']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', '>>'), ('>>', None), ('Insert Fine Notification', '>>'), ('Insert Date Appeal to Prefecture', 'Insert Date Appeal to Prefecture'), ('Send Appeal to Prefecture', 'Send Appeal to Prefecture'), ('Receive Result Appeal from Prefecture', 'Receive Result Appeal from Prefecture'), ('Notify Result Appeal to Offender', 'Notify Result Appeal to Offender'), ('>>', None), ('>>', 'Send Fine'), ('>>', None), ('Add penalty', 'Add penalty'), ('>>', None), ('Send for Credit Collection', 'Send for Credit Collection')]",0.04059029200000008,0.038709372000000464,0.0009620750000078893,33,142,312,201,111,0,65,0,0,0,9,15
5.130654473869008e-06,4,"['n18', 'n21', 'n23', 'n26', 'n27', 'n25', 'n29', 'n22', 'n30', 'n31', 'n33', 'n36', 'n37']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', '>>'), ('Insert Fine Notification', '>>'), ('Insert Date Appeal to Prefecture', 'Insert Date Appeal to Prefecture'), ('Add penalty', '>>'), ('Send Appeal to Prefecture', 'Send Appeal to Prefecture'), ('Receive Result Appeal from Prefecture', 'Receive Result Appeal from Prefecture'), ('Notify Result Appeal to Offender', 'Notify Result Appeal to Offender'), ('Appeal to Judge', 'Appeal to Judge'), ('>>', None), ('>>', 'Send Fine'), ('>>', None), ('>>', None), ('Payment', 'Payment'), ('>>', None)]",0.08696345800000005,0.08366842000000174,0.0012450940000006128,48,224,567,353,214,0,140,0,0,0,10,16
0.012000993601208649,2,"['n18', 'n20', 'n30', 'n32', 'n34', 'n35', 'n37']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', 'Send Fine'), ('Insert Date Appeal to Prefecture', '>>'), ('Insert Fine Notification', 'Insert Fine Notification'), ('Add penalty', 'Add penalty'), ('>>', None), ('Send Appeal to Prefecture', '>>'), ('>>', None)]",0.012607707999999995,0.0119831239999999,0.0007232880000023201,15,50,110,71,39,0,21,0,0,0,6,9
2.689363003786747e-07,4,"['n18', 'n21', 'n23', 'n26', 'n27', 'n25', 'n29', 'n22', 'n30', 'n31', 'n33', 'n35', 'n38']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', '>>'), ('Insert Fine Notification', '>>'), ('Insert Date Appeal to Prefecture', 'Insert Date Appeal to Prefecture'), ('Send Appeal to Prefecture', 'Send Appeal to Prefecture'), ('Receive Result Appeal from Prefecture', 'Receive Result Appeal from Prefecture'), ('Add penalty', '>>'), ('Notify Result Appeal to Offender', 'Notify Result Appeal to Offender'), ('Appeal to Judge', 'Appeal to Judge'), ('>>', None), ('>>', 'Send Fine'), ('>>', None), ('>>', None), ('>>', None), ('Send for Credit Collection', 'Send for Credit Collection')]",0.07198116699999968,0.06897074900000177,0.001184164000001875,48,220,497,323,174,0,114,0,0,0,10,16
0.045791809053646264,1,"['n18', 'n20', 'n30', 'n32', 'n34', 'n36', 'n37']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', 'Send Fine'), ('Insert Fine Notification', 'Insert Fine Notification'), ('Insert Date Appeal to Prefecture', '>>'), ('Add penalty', 'Add penalty'), ('Payment', 'Payment'), ('>>', None)]",0.0009657919999996878,0.0006680830000003191,0.0006903780000016013,8,27,37,28,9,0,1,0,0,0,6,8
0.012000993601208649,1,"['n18', 'n20', 'n30', 'n32', 'n34', 'n35', 'n37']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', 'Send Fine'), ('Insert Fine Notification', 'Insert Fine Notification'), ('Add penalty', 'Add penalty'), ('Appeal to Judge', '>>'), ('>>', None), ('>>', None)]",0.0009207920000000591,0.0006570000000003517,0.0006815000000015559,8,25,35,26,9,0,1,0,0,0,5,8
0.012000993601208649,4,"['n18', 'n20', 'n30', 'n32', 'n34', 'n35', 'n37']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', 'Send Fine'), ('Insert Fine Notification', 'Insert Fine Notification'), ('Add penalty', 'Add penalty'), ('>>', None), ('>>', None), ('Insert Date Appeal to Prefecture', '>>'), ('Send Appeal to Prefecture', '>>'), ('Receive Result Appeal from Prefecture', '>>'), ('Notify Result Appeal to Offender', '>>')]",0.06924870799999994,0.06576224899999916,0.0012676690000001933,65,270,583,364,219,0,116,0,0,0,8,11
1.3446280630402748e-06,4,"['n18', 'n21', 'n23', 'n26', 'n27', 'n25', 'n29', 'n22', 'n30', 'n31', 'n33', 'n35', 'n37']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', '>>'), ('Insert Fine Notification', '>>'), ('Insert Date Appeal to Prefecture', 'Insert Date Appeal to Prefecture'), ('Send Appeal to Prefecture', 'Send Appeal to Prefecture'), ('Add penalty', '>>'), ('Receive Result Appeal from Prefecture', 'Receive Result Appeal from Prefecture'), ('Notify Result Appeal to Offender', 'Notify Result Appeal to Offender'), ('Appeal to Judge', 'Appeal to Judge'), ('>>', None), ('>>', 'Send Fine'), ('>>', None), ('>>', None), ('>>', None), ('>>', None)]",0.07832275000000033,0.07536942099999866,0.0012154199999976356,47,216,540,339,201,0,133,0,0,0,9,16
0.0024002941100899297,4,"['n18', 'n20', 'n30', 'n32', 'n34', 'n35', 'n38']","[('Create Fine', 'Create Fine'), ('>>', None), ('Send Fine', 'Send Fine'), ('Insert Date Appeal to Prefecture', '>>'), ('Insert Fine Notification', 'Insert Fine Notification'), ('Add penalty', 'Add penalty'), ('Send Appeal to Prefecture', '>>'), ('>>', None), ('Receive Result Appeal from Prefecture', '>>'), ('Notify Result Appeal to Offender', '>>'), ('Send for Credit Collection', 'Send for Credit Collection')]",0.07652954099999976,0.07270058200000173,0.001334997000010052,61,272,575,370,205,0,124,0,0,0,9,11
